       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     359.375	          67	         EPN	           4	negativeSmallBright	vp23
     328.125	          67	         EPN	           5	   neutralLargeDark	vp23
     351.563	          67	         EPN	           6	   neutralSmallDark	vp23
     375.000	          67	         EPN	           7	 neutralLargeBright	vp23
     371.094	          67	         EPN	           8	 neutralSmallBright	vp23
     398.438	          67	         EPN	           1	  negativeLargeDark	vp24
     402.344	          67	         EPN	           2	  negativeSmallDark	vp24
     281.250	          67	         EPN	           3	negativeLargeBright	vp24
     285.156	          67	         EPN	           4	negativeSmallBright	vp24
     402.344	          67	         EPN	           5	   neutralLargeDark	vp24
     367.188	          67	         EPN	           6	   neutralSmallDark	vp24
     398.438	          67	         EPN	           7	 neutralLargeBright	vp24
     304.688	          67	         EPN	           8	 neutralSmallBright	vp24
     347.656	          67	         EPN	           1	  negativeLargeDark	vp25
     398.438	          67	         EPN	           2	  negativeSmallDark	vp25
     402.344	          67	         EPN	           3	negativeLargeBright	vp25
     289.063	          67	         EPN	           4	negativeSmallBright	vp25
     332.031	          67	         EPN	           5	   neutralLargeDark	vp25
     386.719	          67	         EPN	           6	   neutralSmallDark	vp25
     355.469	          67	         EPN	           7	 neutralLargeBright	vp25
     289.063	          67	         EPN	           8	 neutralSmallBright	vp25
     382.813	          67	         EPN	           1	  negativeLargeDark	vp26
     359.375	          67	         EPN	           2	  negativeSmallDark	vp26
     335.938	          67	         EPN	           3	negativeLargeBright	vp26
     339.844	          67	         EPN	           4	negativeSmallBright	vp26
     347.656	          67	         EPN	           5	   neutralLargeDark	vp26
     394.531	          67	         EPN	           6	   neutralSmallDark	vp26
     351.563	          67	         EPN	           7	 neutralLargeBright	vp26
     328.125	          67	         EPN	           8	 neutralSmallBright	vp26
     292.969	          67	         EPN	           1	  negativeLargeDark	vp27
     402.344	          67	         EPN	           2	  negativeSmallDark	vp27
     324.219	          67	         EPN	           3	negativeLargeBright	vp27
     296.875	          67	         EPN	           4	negativeSmallBright	vp27
     394.531	          67	         EPN	           5	   neutralLargeDark	vp27
     289.063	          67	         EPN	           6	   neutralSmallDark	vp27
     339.844	          67	         EPN	           7	 neutralLargeBright	vp27
     324.219	          67	         EPN	           8	 neutralSmallBright	vp27
     363.281	          67	         EPN	           1	  negativeLargeDark	vp28
     394.531	          67	         EPN	           2	  negativeSmallDark	vp28
     316.406	          67	         EPN	           3	negativeLargeBright	vp28
     320.313	          67	         EPN	           4	negativeSmallBright	vp28
     367.188	          67	         EPN	           5	   neutralLargeDark	vp28
     312.500	          67	         EPN	           6	   neutralSmallDark	vp28
     375.000	          67	         EPN	           7	 neutralLargeBright	vp28
     343.750	          67	         EPN	           8	 neutralSmallBright	vp28
     351.563	          67	         EPN	           1	  negativeLargeDark	vp29
     363.281	          67	         EPN	           2	  negativeSmallDark	vp29
     367.188	          67	         EPN	           3	negativeLargeBright	vp29
     390.625	          67	         EPN	           4	negativeSmallBright	vp29
     355.469	          67	         EPN	           5	   neutralLargeDark	vp29
     359.375	          67	         EPN	           6	   neutralSmallDark	vp29
     375.000	          67	         EPN	           7	 neutralLargeBright	vp29
     351.563	          67	         EPN	           8	 neutralSmallBright	vp29
     386.719	          67	         EPN	           1	  negativeLargeDark	vp31
     316.406	          67	         EPN	           2	  negativeSmallDark	vp31
     402.344	          67	         EPN	           3	negativeLargeBright	vp31
     371.094	          67	         EPN	           4	negativeSmallBright	vp31
     316.406	          67	         EPN	           5	   neutralLargeDark	vp31
     316.406	          67	         EPN	           6	   neutralSmallDark	vp31
