       value	     chindex	     chlabel	        bini	           binlabel	ERPset
      -0.592	          67	EPN_massUniv	           5	   neutralLargeDark	vp41
      -0.127	          67	EPN_massUniv	           6	   neutralSmallDark	vp41
      -0.205	          67	EPN_massUniv	           7	 neutralLargeBright	vp41
      -0.755	          67	EPN_massUniv	           8	 neutralSmallBright	vp41
      -0.045	          67	EPN_massUniv	           1	  negativeLargeDark	vp42
      -0.325	          67	EPN_massUniv	           2	  negativeSmallDark	vp42
       0.158	          67	EPN_massUniv	           3	negativeLargeBright	vp42
      -0.411	          67	EPN_massUniv	           4	negativeSmallBright	vp42
      -0.164	          67	EPN_massUniv	           5	   neutralLargeDark	vp42
       0.619	          67	EPN_massUniv	           6	   neutralSmallDark	vp42
       0.934	          67	EPN_massUniv	           7	 neutralLargeBright	vp42
      -0.279	          67	EPN_massUniv	           8	 neutralSmallBright	vp42
