participant,bin,P1,N1,EPN,LPP
vp34,2,-2.7761,0.11143,1.3447,-0.60708
vp34,5,0.44311,-1.8328,3.349,1.1897
vp34,2,-0.34411,2.042,0.45251,0.63756
vp34,2,2.8543,-4.6935,-1.8696,-2.4535
vp34,4,-1.9013,-3.0823,1.8148,-0.97773
vp34,5,-3.8083,-1.0736,-2.4622,-3.9511
vp34,1,-8.2287,-2.4044,-1.8337,-1.3975
vp34,6,4.5154,2.2168,4.9621,1.2075
vp34,8,-9.9425,0.098752,-0.69293,-1.6629
vp34,5,1.204,-5.0413,1.3472,-1.6974
vp34,1,3.9453,-2.7193,2.6233,-1.186
vp34,3,1.3916,0.38289,3.3548,-0.12805
vp34,7,-1.5704,-2.1993,0.289,0.49647
vp34,8,1.3995,3.2704,-0.49483,0.47475
vp34,3,-3.7571,-1.5075,-0.4128,1.6097
vp34,8,-4.1934,-1.3986,-3.1221,-0.96258
vp34,8,4.7683,2.8787,3.4801,2.4066
vp34,6,3.322,1.2171,0.26107,-2.3882
vp34,4,-7.2075,-3.039,1.4068,3.617
vp34,8,-0.85093,1.8976,3.1393,-0.08125
vp34,8,-2.9365,0.5078,-0.18127,4.9238
vp34,8,0.46572,4.1854,4.7317,3.145
vp34,1,-0.45142,0.44202,5.6936,0.51851
vp34,4,-4.1157,-3.1828,1.6316,2.7987
vp34,4,4.571,5.3358,3.8694,2.744
vp34,5,4.216,0.11416,5.1637,2.0275
vp34,3,-1.4525,-2.6405,-0.84471,0.049405
vp34,5,6.0178,4.5368,2.5569,-0.45089
vp34,7,-6.3209,-0.52684,4.0328,0.64759
vp34,1,2.8305,-3.6149,0.55986,-1.1863
vp34,5,7.2731,3.7049,-0.42796,-0.8758
vp34,2,4.521,-4.6793,1.2391,1.1472
vp34,6,-0.75634,1.0591,0.61383,1.3518
vp34,7,0.73893,-4.0617,-1.7597,-0.87685
vp34,8,0.15777,-1.8539,-3.6876,3.1485
vp34,8,-0.62573,-2.8614,0.47734,-0.77819
vp34,8,0.84499,2.7364,2.1328,2.5119
vp34,2,-2.7814,-4.3435,1.9069,-1.5966
vp34,5,-5.5828,-0.51162,-2.6195,-1.404
vp34,7,-5.2475,1.938,5.861,2.797
vp34,6,-4.9714,-3.3608,-0.49671,-3.3148
vp34,6,-5.2297,2.9335,2.5326,0.037645
vp34,8,-7.8195,-0.25399,-1.5105,-1.6516
vp34,1,1.8824,0.74785,0.27401,0.0096862
vp34,6,-3.7324,-0.16027,8.052,1.807
vp34,6,0.81029,-0.94724,1.9706,-1.1346
vp34,2,2.9045,-2.5443,2.8099,0.10688
vp34,7,0.14583,4.9117,3.1785,-0.56204
vp34,4,2.1405,3.0755,-1.3783,0.43959
vp34,7,2.0032,4.7063,3.1332,1.7358
vp34,8,-4.8186,-3.104,0.92362,0.50643
vp34,4,-1.4961,-0.03821,5.8753,4.742
vp34,4,8.9636,5.4588,8.6927,3.7761
vp34,4,1.1195,-2.7494,2.5134,1.4286
vp34,2,6.4735,-1.3065,2.1984,1.8422
vp34,7,0.75193,-3.6835,5.0246,-0.77975
vp34,5,-6.2792,0.45136,5.0153,2.2201
vp34,6,-1.2326,3.5934,1.8077,0.49743
vp34,8,-0.41369,0.73436,0.27975,1.5105
vp34,1,1.8322,0.86237,7.6136,1.7255
vp34,7,-6.7522,0.48656,-2.3348,-1.4057
vp34,6,2.3622,0.18411,-0.39294,-0.023082
vp34,1,1.0862,3.5406,3.2861,2.0041
vp34,3,-2.6063,-4.9564,1.7103,-1.147
vp34,5,-0.34944,0.30366,2.5408,-0.58863
vp34,1,3.9095,-2.0503,3.4971,0.43128
vp34,4,3.5167,1.1201,4.0941,3.4787
vp34,2,2.3899,-3.5704,-2.1893,-0.8241
vp34,7,1.7201,1.1774,4.531,3.2952
vp34,8,2.1633,3.3338,4.7025,4.0146
vp34,4,4.031,-1.5251,1.4441,0.77842
vp34,5,6.4543,-6.6359,6.2977,3.5115
vp34,2,-3.9209,1.6824,3.0694,1.8041
vp34,6,-0.91856,-3.1785,1.3284,0.71841
vp34,3,-0.23069,-0.94699,-0.37485,-0.43639
vp34,7,2.8248,-2.6202,0.40206,0.51573
vp34,7,-0.035149,-1.1077,5.1796,1.9378
vp34,6,-1.5192,-1.8794,-0.4238,-1.3934
vp34,5,2.7853,1.7884,0.032172,-1.0936
vp34,8,0.12068,-3.1455,-2.1401,1.194
vp34,3,2.5424,-1.31,1.2048,0.35473
vp34,7,-3.3116,-2.6595,3.2936,-0.60388
vp34,6,2.6762,0.64293,-0.61647,-1.7382
vp34,2,2.224,0.40517,5.3323,-1.353
vp34,5,1.974,2.8409,-0.72139,0.72749
vp34,1,4.8791,1.2287,2.7265,1.6465
vp34,7,-1.7387,4.7404,2.1177,-1.0661
vp34,4,2.5355,-2.5845,-0.20675,-0.3578
vp34,2,-1.6861,-0.45282,-0.56415,-0.30528
vp34,2,2.9268,-1.3569,3.1324,1.3745
vp34,8,1.3988,-1.6871,0.74418,-0.355
vp34,6,-0.10472,-1.9585,2.6551,-1.3521
vp34,2,1.8677,1.3942,5.4885,1.8513
vp34,2,4.1967,-1.8546,-1.5337,-0.42295
vp34,2,0.57323,-2.0432,-0.55854,-1.3639
vp34,4,-3.0727,3.7432,0.27714,3.4856
vp34,8,-1.6236,-1.8469,-0.94085,-0.67868
vp34,5,5.5727,1.7077,7.0524,3.6779
vp34,6,3.7569,2.66,7.4919,4.4421
vp34,8,-8.4287,2.7124,1.2578,1.91
vp34,3,7.0239,0.9202,3.1191,1.803
vp34,8,-1.3774,1.738,-1.987,-0.75207
vp34,1,4.4615,-2.1234,5.0749,3.1457
vp34,4,-5.8785,-2.4685,2.8463,1.4657
vp34,6,0.89353,1.181,1.9852,1.1537
vp34,8,-2.2963,0.87155,3.6146,-0.4638
vp34,7,2.4314,3.8672,-0.10729,-0.37672
vp34,6,2.6124,2.0282,-0.048976,0.16588
vp34,4,0.094963,-0.3645,-2.9982,-0.65418
vp34,7,-6.3281,-9.3298,-5.5719,-3.5903
vp34,2,2.5577,-1.4814,-0.69598,-0.48249
vp34,5,2.6091,0.85644,0.096209,-2.048
vp34,5,-3.0778,0.20629,-1.1647,-1.265
vp34,7,-0.088872,-4.2465,-1.7123,-1.7731
vp34,8,0.39818,-1.7834,-1.6083,-0.36385
vp34,1,1.3294,0.78603,2.7394,0.65489
vp34,5,3.1501,2.1802,2.478,1.4245
vp34,4,-7.609,1.3555,0.5455,0.10375
vp34,7,-1.2544,-0.68426,-2.5107,-4.127
vp34,2,-0.76983,-0.22048,2.8667,-0.27377
vp34,2,1.2341,1.709,0.93383,-0.37343
vp34,8,5.2365,1.3433,0.78129,1.801
vp34,3,-3.7933,2.407,0.25364,-0.19597
vp34,3,2.7575,-2.8435,2.3695,1.9519
vp34,1,-2.1346,-0.93211,0.88765,-0.26015
vp34,7,1.39,0.063594,0.18358,0.61481
vp34,3,4.6208,1.3037,-1.0204,0.52992
vp34,2,1.2681,-0.26151,-1.6713,-2.1834
vp34,8,-1.8622,-2.1304,2.7394,3.3045
vp34,1,0.7365,-0.755,-0.9204,-1.3719
vp34,2,2.3907,-2.3387,3.69,1.3178
vp34,3,-0.8102,-3.3402,2.856,-1.3632
vp34,7,-0.27898,-1.7884,-0.72679,-1.0932
vp34,1,4.5093,1.3753,2.0763,2.3718
vp34,8,-2.5463,-2.3568,2.7556,1.5479
vp34,2,3.313,0.16571,1.251,-0.0054036
vp34,8,-4.4284,-0.30045,-2.0911,0.4094
vp34,3,-3.8587,-1.2963,2.8624,0.68748
vp34,3,2.362,-0.13466,-1.3573,-0.33484
vp34,3,-3.0686,-4.3711,-1.8004,-0.31216
vp34,8,-0.81514,-0.19196,-0.11799,0.42329
vp34,8,2.7304,-0.089055,2.3109,0.9762
vp34,1,0.89133,0.09436,0.46466,-0.36434
vp34,1,11.9363,-5.0039,-2.3041,-1.0676
vp34,1,3.9043,-1.7571,1.5447,1.0438
vp34,5,0.15927,-0.077824,-2.7884,-4.0777
vp34,1,-0.10609,-4.7879,-0.28062,-1.7106
vp34,7,0.55228,-3.8974,-0.55066,0.31178
vp34,4,0.86603,-1.227,-0.74042,2.6155
vp34,6,0.6386,-3.1902,3.528,-0.0085486
vp34,4,10.1134,6.7578,-1.4017,-1.1486
vp34,8,1.1416,0.7616,-0.81479,-0.44029
vp34,5,0.81524,-1.862,1.1703,0.81564
vp34,1,0.68151,0.073558,-1.5617,0.90588
vp34,2,3.6516,1.4227,3.7159,-0.09363
vp34,8,0.45535,5.3273,-0.18232,-0.038575
vp34,1,0.44385,-1.4371,0.49455,-1.5312
vp34,4,-1.1096,-2.3675,4.4725,0.82801
vp34,4,3.3233,-2.3196,1.5883,3.1745
vp34,5,1.3661,-3.9234,-1.325,-1.4365
vp34,1,1.1549,3.4138,-0.68384,0.89388
vp34,1,-2.7838,-2.2509,0.38681,-0.78119
vp34,4,-1.1402,1.224,-2.0389,0.1716
vp34,7,2.1755,-2.6512,0.58874,-0.57838
vp34,4,5.0841,0.90233,2.688,3.2644
vp34,1,0.84171,-2.4972,2.6935,3.7917
vp34,6,-2.5185,0.52978,-0.27142,-1.3309
vp34,6,-4.745,1.3347,6.0537,1.1214
vp34,8,1.4131,0.24114,-1.6001,0.089947
vp34,8,-0.99678,0.11432,-0.44167,0.64414
vp34,4,2.4968,1.4883,1.055,2.4747
vp34,5,2.6591,-1.7709,1.2044,0.28522
vp34,6,1.7742,-2.1608,1.38,0.5002
vp34,2,1.4834,1.0634,3.0514,0.78738
vp34,1,2.3961,-1.1874,2.7674,1.8172
vp34,1,-1.6597,-2.6264,-1.7175,-1.1173
vp34,3,2.1347,0.74734,1.1587,-2.1318
vp34,3,-3.4953,-4.145,0.8082,-2.1546
vp34,3,2.5297,0.62073,1.3695,-0.4196
vp34,2,-1.2671,-1.1765,3.5074,-1.4551
vp34,5,3.627,-0.28876,-1.9032,-2.5706
vp34,6,1.4564,1.012,1.5241,0.097062
vp34,4,1.0169,-0.033197,0.68977,-0.0025122
vp34,5,6.0925,-1.095,7.1647,0.31896
vp34,3,1.1513,-0.69439,-1.969,-0.82109
vp34,6,4.1745,-3.1257,6.3455,3.4701
vp34,4,-8.1216,-3.612,4.1847,1.9675
vp34,8,10.6468,7.8096,4.624,3.9299
vp34,6,1.427,-1.5881,4.1323,0.64075
vp34,4,-3.4507,-3.1201,0.036312,-1.2365
vp34,8,-0.57547,-2.1213,3.7074,-0.3205
vp34,4,-0.71181,0.98493,1.5668,0.96353
vp34,7,-4.7108,-1.2857,0.2803,-0.83845
vp34,4,-0.8727,-0.88161,-1.0778,1.4048
vp34,6,0.84771,2.5196,0.84691,-1.3057
vp34,6,3.1152,5.4197,6.132,0.64054
vp34,3,-1.9121,0.43989,2.1637,2.0961
vp34,5,-0.58588,0.95274,-0.54466,-1.3023
vp34,8,-2.3758,-2.465,-0.51942,0.31182
vp34,4,8.9183,4.1109,3.2158,0.31255
vp34,2,3.0509,3.644,1.7346,0.012128
vp34,6,-2.1013,4.0327,2.6387,0.12291
vp34,4,3.7524,-0.30473,1.6562,-2.5335
vp34,2,2.0782,-2.0389,-2.3193,2.1423
vp34,4,-3.8736,-0.46855,0.14931,0.69729
vp34,2,3.1576,0.85236,6.2389,0.58625
vp34,7,-0.99517,-1.3279,1.8884,1.4385
vp34,1,0.055105,0.29819,3.0296,1.6897
vp34,8,0.16205,-2.3485,2.3164,0.17253
vp34,3,-3.6039,-2.2637,2.2347,-0.35792
vp34,2,-2.791,-5.3879,0.56741,-0.35404
vp34,2,-1.6113,0.18692,-0.98998,-2.2072
vp34,3,0.91837,-2.4553,3.537,2.6049
vp34,6,6.69,4.2629,-0.9699,-2.702
vp34,2,-0.80395,2.0475,2.7527,1.3356
vp34,8,2.4839,3.603,2.5929,1.8288
vp34,8,-6.5314,0.95295,0.1392,-0.81354
vp34,1,4.4185,-0.47205,4.9327,0.59311
vp34,4,6.9802,-1.5412,-0.73957,0.56317
vp34,1,-3.344,-1.9064,-1.1562,-0.25987
vp34,3,3.0319,-0.64435,3.2572,4.0169
vp34,1,-0.25722,-2.0401,-2.5609,-1.2201
vp34,5,4.0279,1.3817,8.1839,0.98075
vp34,6,-2.8796,-3.1532,1.0822,-2.1593
vp34,3,4.3238,1.6967,1.2202,-0.17266
vp34,5,-3.373,1.2004,3.6494,0.013883
vp34,3,6.4713,2.3117,5.5764,1.8339
vp34,4,3.3184,-1.8215,1.7823,1.6088
vp34,3,1.6531,2.9064,5.8801,0.11448
vp34,6,-0.51996,-0.084037,6.8433,4.0591
vp34,1,14.0376,0.38548,6.0719,-0.18322
vp34,7,1.2497,0.93436,1.9167,0.6595
vp34,4,-0.81564,1.6456,0.86442,1.9164
vp34,6,1.1418,-0.87044,1.8581,-1.3674
vp34,7,-3.7066,-5.1127,1.065,-0.68906
vp34,2,-5.03,0.37098,0.51695,-1.9776
vp34,5,-2.2548,-5.1907,1.8538,-0.13833
vp34,3,-7.9522,0.5807,0.83991,-1.9182
vp34,6,-0.97393,-4.5369,2.1176,0.35864
vp34,6,-1.908,-5.2833,0.31025,-1.8428
vp34,8,0.95048,-2.3157,5.8055,4.2104
vp34,4,-0.61927,0.60263,-2.8934,-2.085
vp34,5,2.5982,3.5884,9.511,3.0642
vp34,4,1.1978,1.6535,1.6015,2.7872
vp34,8,-0.74654,-0.47805,0.21491,-0.03754
vp34,3,-4.1042,-1.6572,2.6497,0.7462
vp34,1,2.385,0.76066,3.4489,-0.051965
vp34,3,-3.8962,4.1557,6.0209,2.2702
vp34,3,-5.5788,-0.91077,-5.9491,-2.4545
vp34,5,-0.23704,-1.3696,0.11819,-0.5091
vp34,5,-0.65381,1.0611,-0.33644,-0.64867
vp34,7,-2.1169,-2.388,2.6258,2.7055
vp34,8,6.1848,-0.045284,1.4931,1.371
vp34,6,0.33999,-0.35373,3.12,0.64878
vp34,8,-2.3218,-4.1482,2.2255,1.654
vp34,7,-0.27689,-2.7421,3.2071,0.9358
vp34,1,1.6462,-2.8745,2.9152,1.0154
vp34,3,1.461,-0.78454,-2.2968,-2.2875
vp34,5,-3.7671,-1.6266,-0.31504,-0.68845
vp34,2,-4.4238,2.7683,2.8455,-0.15883
vp34,7,1.7561,-3.2907,1.1582,0.788
vp34,3,-3.3359,-2.522,2.9403,-0.20451
vp34,6,-0.4982,-0.45468,2.4416,-0.66545
vp34,8,-4.1965,-3.8639,-2.3064,-1.5804
vp34,8,4.2804,1.6209,3.33,3.2266
vp34,4,-1.8975,5.2108,-0.82038,-2.0814
vp34,5,-3.2239,-0.97873,1.6113,-0.061975
vp34,7,-3.5667,-4.3503,4.4686,0.78724
vp34,1,-1.3009,-0.31364,1.7372,2.4825
vp34,5,-2.6087,-3.5944,1.8368,-0.2129
vp35,4,5.1746,3.3343,4.2504,0.47389
vp35,8,-1.274,0.4212,1.1935,0.41095
vp35,1,2.0221,0.22045,2.576,1.5008
vp35,6,2.003,-0.16522,-0.032249,-1.8977
vp35,1,-0.45859,1.0045,3.2981,0.56757
vp35,8,-2.9653,1.2735,-0.51227,-0.34712
vp35,2,2.3077,4.2481,2.1277,0.59372
vp35,1,0.010281,-2.7996,0.095215,0.53621
vp35,5,4.4537,-2.4695,0.47854,0.42328
vp35,6,-1.2076,1.3776,1.0176,0.19102
vp35,5,2.9445,0.045268,-1.6152,2.0292
vp35,1,-2.4498,0.41165,-5.0711,-3.2737
vp35,7,-1.3745,-1.33,-3.5151,-0.97327
vp35,2,-0.12272,1.4279,0.64503,1.1014
vp35,2,3.3579,-0.43676,-0.60406,-0.71879
vp35,4,-0.14048,-4.6743,-0.22646,-0.85025
vp35,5,4.5422,-0.7222,-0.57992,0.75586
vp35,7,-2.3939,-2.7446,0.61623,1.1116
vp35,7,0.052581,-4.1156,2.2926,3.2889
vp35,4,1.4683,-3.2149,-0.26339,-0.43711
vp35,2,-7.5162,-5.4729,1.1679,3.174
vp35,6,0.56342,-0.57225,0.84353,-1.0618
vp35,5,1.5576,2.1798,-0.27365,-0.14853
vp35,2,0.85981,-1.0138,1.2675,-0.020586
vp35,3,1.2378,-2.0792,-2.4629,-1.2086
vp35,5,2.035,-0.19491,1.2298,-0.12213
vp35,7,-0.2436,5.0968,2.1591,1.9847
vp35,1,-0.93238,0.16013,-0.25117,0.27494
vp35,3,1.6851,-3.8371,0.86824,0.76101
vp35,6,2.6042,-0.10473,-4.0408,-1.6279
vp35,5,0.40723,1.8233,1.6643,0.065597
vp35,5,-1.1053,-2.7289,-0.76822,-0.88649
vp35,3,2.8139,-0.21585,-0.52168,-1.4236
vp35,3,1.1513,-0.61307,0.84796,0.25777
vp35,8,-2.5843,-0.80986,-1.033,-0.57955
vp35,1,-1.6372,1.1778,0.42771,-0.62113
vp35,5,1.9173,3.6207,2.6732,2.6836
vp35,6,-2.3923,3.6686,0.32977,-0.65
vp35,5,-0.45033,1.7791,0.71267,-5.3319
vp35,4,-2.7415,-0.29515,0.19607,0.77565
vp35,6,2.493,2.9613,0.98038,0.38304
vp35,2,2.7153,-0.059604,-4.182,-2.4647
vp35,8,3.3151,-1.7744,-2.7219,0.97718
vp35,6,0.71168,1.5131,0.049256,1.2513
vp35,6,2.6572,-2.5436,3.3031,1.9265
vp35,5,-2.0045,1.0951,-0.75021,-0.20216
vp35,1,0.24906,3.0326,-1.2471,-3.1138
vp35,6,-1.9,-1.3965,1.1893,0.093961
vp35,7,-1.3018,1.1565,0.07447,-0.70709
vp35,3,5.1765,-1.7694,3.8846,2.2144
vp35,3,-1.8266,-0.6151,-2.7256,-0.40304
vp35,3,3.1486,0.35633,0.14952,0.90247
vp35,1,4.2408,2.1359,-4.3016,1.0698
vp35,5,-1.264,-2.8176,0.6152,0.50265
vp35,1,-0.97484,-0.17954,5.3545,-1.7341
vp35,7,-1.1676,2.282,-1.8082,-1.229
vp35,5,-5.7326,-0.25073,-2.9604,-0.45322
vp35,6,0.59481,-0.39093,-0.87084,-0.51497
vp35,5,-1.6068,-0.25059,-0.40638,-0.24193
vp35,4,-2.0462,1.077,1.1174,-0.056023
vp35,3,-6.4493,-1.4792,-2.2709,0.73053
vp35,2,5.4482,5.4119,6.3389,3.8497
vp35,4,-3.8251,4.6022,2.0333,-0.9182
vp35,1,1.4786,3.2644,0.22357,0.43558
vp35,7,5.8115,-2.3579,2.775,-0.94101
vp35,4,0.89862,0.91248,-0.90113,-0.79773
vp35,6,5.1755,1.7611,0.36999,0.87717
vp35,4,-1.997,-0.46704,0.61108,-0.269
vp35,8,1.2436,0.45935,0.67574,0.31977
vp35,4,-3.1283,-2.9595,-0.34201,-0.64144
vp35,8,2.899,1.6209,2.1671,0.063402
vp35,6,2.6511,-2.4468,-1.4318,0.77842
vp35,5,0.73985,-1.7543,-1.1263,-0.31737
vp35,8,0.47214,-0.74496,1.4302,-0.080819
vp35,7,1.3013,-0.24013,1.6342,-0.28357
vp35,4,-1.0582,0.054325,-1.9357,-1.3315
vp35,1,6.3218,1.1481,1.4792,0.35354
vp35,2,-1.7519,-0.69882,0.1485,-1.2956
vp35,8,-2.0376,-1.1108,0.45281,-0.25551
vp35,8,-0.23482,-4.702,-0.066295,-1.1874
vp35,2,1.0078,2.4901,4.5826,5.4336
vp35,7,3.5231,-0.047049,2.5831,0.21788
vp35,3,-2.1668,-1.1579,0.53511,0.55378
vp35,2,0.78051,1.0889,2.0353,1.5192
vp35,7,-1.7055,0.47838,1.0294,0.68632
vp35,6,1.7263,-3.8003,-0.88576,-1.1933
vp35,3,0.6933,-1.1568,1.5215,-0.92963
vp35,1,0.58126,-2.5517,0.2512,-0.75703
vp35,8,0.65482,-1.0309,1.1044,1.1561
vp35,8,0.7732,-0.32266,0.43809,-0.61752
vp35,4,0.4317,-1.6883,-0.16162,-0.89678
vp35,8,-3.5917,-1.05,0.51906,-0.37598
vp35,8,-0.87746,3.7628,-1.2415,-1.3465
vp35,7,1.8918,-0.04626,4.0317,0.011107
vp35,1,-0.018738,0.76731,-1.5935,-0.8039
vp35,2,0.64957,-1.1946,-0.22761,-0.29972
vp35,8,3.7299,0.038064,0.61055,-0.22655
vp35,4,1.4735,-2.4079,0.36248,0.21122
vp35,8,-4.1366,1.8171,-2.1061,-0.93463
vp35,7,2.0939,1.705,0.32593,1.5324
vp35,6,-3.5139,-2.4476,-0.34614,-0.94409
vp35,7,1.059,-1.2956,-0.39206,-0.2098
vp35,2,4.3836,0.88224,3.0998,1.6016
vp35,5,3.1664,-0.43584,-2.1943,0.62966
vp35,5,3.6126,-0.61505,0.52805,3.0059
vp35,8,1.966,-0.92204,-1.5936,-1.7773
vp35,1,-3.0668,-3.2292,-2.6072,-3.4853
vp35,7,-0.3304,0.26583,-0.03251,0.61116
vp35,1,1.6996,1.2029,0.16015,0.87304
vp35,5,1.4995,-0.42223,2.724,1.9934
vp35,6,4.1208,3.1774,1.4234,1.2562
vp35,1,-0.034736,2.2868,1.8193,1.3001
vp35,2,1.0042,-0.66579,-0.48107,0.34759
vp35,1,-4.7418,-0.3074,1.504,1.6089
vp35,1,1.2973,-0.0088027,0.85169,0.3352
vp35,4,-3.3949,0.64178,-1.2285,0.1779
vp35,7,-0.84408,-0.68814,-0.54139,0.26279
vp35,3,2.6854,-1.2784,1.3981,1.2494
vp35,5,-3.7722,-2.339,-0.70555,-0.98809
vp35,5,0.4948,2.5584,-1.1275,-0.40492
vp35,1,0.3042,-1.7903,1.2041,1.2793
vp35,7,2.5639,-0.7312,-0.9396,4.8199
vp35,4,-0.38196,-1.2187,0.45801,-0.11162
vp35,2,-1.9171,3.0248,-2.4076,0.76586
vp35,3,-1.2823,-0.92146,-2.1761,-0.53694
vp35,2,-0.5713,2.3749,-0.54808,-0.39601
vp35,5,-2.3584,-0.26032,1.8597,-0.34073
vp35,6,0.20316,-1.1737,1.8747,0.67063
vp35,4,5.1867,1.925,2.3235,2.4543
vp35,6,1.1483,1.8386,1.6311,-0.8512
vp35,6,-4.3538,-4.0833,-0.19032,0.18669
vp35,8,1.0816,-0.39589,-0.53452,1.2368
vp35,2,2.6965,-1.0518,-0.3334,-1.3129
vp35,2,1.5204,0.85506,1.2743,1.0136
vp35,6,-0.072572,2.5066,0.32196,3.7906
vp35,3,2.0696,6.8063,1.5869,-1.9557
vp35,2,0.10645,1.4269,0.90735,-0.083939
vp35,5,-3.293,2.3399,-2.6066,0.029325
vp35,1,1.4744,2.1648,-1.0765,0.30761
vp35,4,-3.9371,0.91068,0.69593,-0.3099
vp35,4,0.80911,-1.2041,-1.2115,0.26849
vp35,2,-0.33037,0.78194,-0.72572,-0.263
vp35,4,-2.9004,-0.9973,-1.7111,-0.18181
vp35,4,0.14649,0.20004,1.728,0.91182
vp35,1,-1.8128,-0.96531,-3.3917,0.33214
vp35,3,2.8697,-4.086,0.1756,0.84882
vp35,2,2.0514,-1.7509,2.4212,1.2495
vp35,5,-2.9971,3.1134,1.3901,-0.665
vp35,4,1.417,-0.37148,-1.2181,-0.71578
vp35,3,1.8106,1.3956,0.94883,-0.39577
vp35,8,-1.7842,0.48215,-0.48438,0.87606
vp35,1,-3.2182,1.7882,0.098042,-1.993
vp35,4,0.98994,-1.7048,1.545,0.46817
vp35,6,-0.066488,-0.81673,-0.12884,0.56448
vp35,4,-2.2612,1.1466,-1.0585,-0.62314
vp35,3,-0.67126,-2.7395,-2.3281,0.00039824
vp35,2,0.94431,2.1142,1.1637,0.89355
vp35,6,0.70419,-2.1834,1.4878,0.98348
vp35,3,-5.184,1.4083,-3.195,-1.3249
vp35,3,-2.7756,-2.5434,3.7141,1.4236
vp35,2,0.34163,-2.4086,-0.38731,-0.34028
vp35,7,1.0682,-1.4513,0.059994,0.18962
vp35,5,3.4726,1.0944,2.8168,1.2285
vp35,7,-0.28818,0.24506,1.4964,-0.33139
vp35,8,0.682,-2.7192,-2.6864,-0.23393
vp35,5,-0.31273,1.4741,-0.13607,0.24375
vp35,5,-0.1246,4.5235,2.3022,-0.53463
vp35,2,-3.4751,3.5137,0.25727,-0.42999
vp35,3,-3.3832,0.65639,0.75737,0.47967
vp35,3,2.0585,1.1172,1.3826,3.2133
vp35,3,0.53996,-0.42126,1.9767,-0.13029
vp35,6,1.6143,-1.4138,1.2397,1.0184
vp35,3,0.12937,2.6455,-0.24752,-0.60646
vp35,3,0.29204,0.84898,-0.52271,0.14028
vp35,3,2.0601,-1.233,1.6049,0.18672
vp35,1,1.8586,0.45946,3.1128,2.521
vp35,8,1.6208,1.0744,1.3944,2.084
vp35,7,3.6561,1.2558,-0.12212,-0.067139
vp35,4,0.51392,4.2467,-0.26337,-0.75561
vp35,1,0.33417,-0.82492,-0.721,0.63395
vp35,7,-1.6173,0.68186,0.8054,-0.24642
vp35,3,-0.86214,-0.70714,0.95518,1.3397
vp35,1,5.4733,-1.735,-0.52653,0.99116
vp35,7,3.2084,1.2446,-1.2222,-1.5955
vp35,1,-0.052512,-1.8778,-0.80748,-0.96646
vp35,5,2.8092,5.6764,5.2446,-0.67474
vp35,6,-0.69264,-2.3052,-6.2472,-2.4371
vp35,1,-1.9521,-0.59225,1.5523,-0.457
vp35,2,4.0324,1.791,-1.4779,-2.1352
vp35,3,2.0564,-1.2923,1.3471,0.49897
vp35,6,0.77531,-0.11066,-1.0921,0.63799
vp35,1,-0.35607,1.7292,-1.0024,-0.25883
vp35,6,-1.6785,2.8201,0.20049,-0.42538
vp35,4,-0.67867,1.1556,1.0382,-1.1191
vp35,3,-1.6847,3.1855,1.1873,0.45365
vp35,3,-0.44007,5.2117,-3.8793,-2.2142
vp35,7,0.3007,-1.8064,1.9168,0.24143
vp35,2,2.7763,2.3903,0.16306,0.63775
vp35,6,1.8616,-3.1417,0.72688,0.68752
vp35,6,0.020341,-1.6439,-0.43883,1.6093
vp35,1,-2.6667,-0.5211,-0.79806,-2.4882
vp35,8,1.8328,0.79867,-2.7467,1.2518
vp35,4,-0.32314,-1.0345,-1.9273,0.014532
vp35,6,-0.63341,1.7729,2.3635,-0.066298
vp35,5,1.9237,2.7551,0.69605,0.37148
vp35,7,-0.36436,0.23792,0.59964,-0.058427
vp35,3,0.0323,-0.68342,2.0937,-0.38546
vp35,6,5.559,3.2751,2.1254,2.0309
vp35,7,0.83711,0.98493,-2.8184,3.2133
vp35,1,-2.8172,0.42646,1.9434,-0.34925
vp35,5,-1.2677,-1.9046,-2.2033,-0.73393
vp35,6,-0.96873,1.0232,2.6105,2.3984
vp35,2,0.14405,2.8555,3.5611,2.0906
vp35,7,0.83902,4.0112,-0.95832,-0.66496
vp35,3,-1.0274,2.0739,-1.1001,-0.67509
vp35,3,-2.0974,2.0744,-0.18857,1.3357
vp35,6,-0.22544,0.52295,3.8993,-0.70488
vp35,3,3.4663,1.9457,1.2898,1.6551
vp35,4,1.681,0.071887,-0.96851,0.90183
vp35,2,-0.99978,0.62181,7.2291,2.4537
vp35,2,-0.76842,1.7781,1.1111,0.47855
vp35,2,0.048049,-0.48765,1.3581,-0.16714
vp35,4,-1.0566,4.8701,-1.6417,1.8953
vp35,8,0.83818,-2.4866,-1.4753,0.34313
vp35,4,2.7782,-1.4667,3.6505,1.8631
vp35,5,3.2319,-3.4481,1.1358,0.764
vp35,5,-1.3855,0.070175,-1.4933,0.072438
vp35,8,-1.4025,0.13827,-1.1389,-0.80173
vp35,3,1.4194,0.47519,0.91881,-0.27683
vp35,7,-1.3643,0.91168,-0.75658,-0.2325
vp35,4,-2.2627,-0.95749,-0.84779,-2.1683
vp35,6,-0.74332,-2.8923,-1.5623,-0.48454
vp35,8,-0.40796,-0.86353,0.80796,-0.4204
vp35,5,6.9173,2.1923,1.8281,-0.28204
vp35,5,1.472,-0.39001,1.5343,0.3589
vp35,7,0.74726,-1.366,1.9169,0.33971
vp35,5,0.037676,0.079428,-0.58137,-0.22505
