       value	     chindex	     chlabel	        bini	           binlabel	ERPset
       0.310	          68	LPP_massUniv	           2	  negativeSmallDark	vp37
       0.444	          68	LPP_massUniv	           3	negativeLargeBright	vp37
       0.680	          68	LPP_massUniv	           4	negativeSmallBright	vp37
       0.285	          68	LPP_massUniv	           5	   neutralLargeDark	vp37
       0.503	          68	LPP_massUniv	           6	   neutralSmallDark	vp37
       0.238	          68	LPP_massUniv	           7	 neutralLargeBright	vp37
       0.411	          68	LPP_massUniv	           8	 neutralSmallBright	vp37
      -0.078	          68	LPP_massUniv	           1	  negativeLargeDark	vp38
       0.108	          68	LPP_massUniv	           2	  negativeSmallDark	vp38
      -0.106	          68	LPP_massUniv	           3	negativeLargeBright	vp38
      -0.233	          68	LPP_massUniv	           4	negativeSmallBright	vp38
       0.127	          68	LPP_massUniv	           5	   neutralLargeDark	vp38
      -0.011	          68	LPP_massUniv	           6	   neutralSmallDark	vp38
       0.004	          68	LPP_massUniv	           7	 neutralLargeBright	vp38
      -0.056	          68	LPP_massUniv	           8	 neutralSmallBright	vp38
       0.197	          68	LPP_massUniv	           1	  negativeLargeDark	vp39
       0.297	          68	LPP_massUniv	           2	  negativeSmallDark	vp39
       0.500	          68	LPP_massUniv	           3	negativeLargeBright	vp39
       0.643	          68	LPP_massUniv	           4	negativeSmallBright	vp39
       0.322	          68	LPP_massUniv	           5	   neutralLargeDark	vp39
       0.431	          68	LPP_massUniv	           6	   neutralSmallDark	vp39
       0.260	          68	LPP_massUniv	           7	 neutralLargeBright	vp39
       0.505	          68	LPP_massUniv	           8	 neutralSmallBright	vp39
       0.220	          68	LPP_massUniv	           1	  negativeLargeDark	vp40
       0.659	          68	LPP_massUniv	           2	  negativeSmallDark	vp40
       0.307	          68	LPP_massUniv	           3	negativeLargeBright	vp40
       0.530	          68	LPP_massUniv	           4	negativeSmallBright	vp40
       0.505	          68	LPP_massUniv	           5	   neutralLargeDark	vp40
       0.603	          68	LPP_massUniv	           6	   neutralSmallDark	vp40
       0.427	          68	LPP_massUniv	           7	 neutralLargeBright	vp40
       0.562	          68	LPP_massUniv	           8	 neutralSmallBright	vp40
       0.083	          68	LPP_massUniv	           1	  negativeLargeDark	vp41
      -0.081	          68	LPP_massUniv	           2	  negativeSmallDark	vp41
       0.025	          68	LPP_massUniv	           3	negativeLargeBright	vp41
      -0.057	          68	LPP_massUniv	           4	negativeSmallBright	vp41
      -0.407	          68	LPP_massUniv	           5	   neutralLargeDark	vp41
      -0.050	          68	LPP_massUniv	           6	   neutralSmallDark	vp41
       0.151	          68	LPP_massUniv	           7	 neutralLargeBright	vp41
      -0.247	          68	LPP_massUniv	           8	 neutralSmallBright	vp41
       0.982	          68	LPP_massUniv	           1	  negativeLargeDark	vp42
       0.637	          68	LPP_massUniv	           2	  negativeSmallDark	vp42
       0.668	          68	LPP_massUniv	           3	negativeLargeBright	vp42
       0.507	          68	LPP_massUniv	           4	negativeSmallBright	vp42
       0.851	          68	LPP_massUniv	           5	   neutralLargeDark	vp42
       0.982	          68	LPP_massUniv	           6	   neutralSmallDark	vp42
       0.868	          68	LPP_massUniv	           7	 neutralLargeBright	vp42
       0.527	          68	LPP_massUniv	           8	 neutralSmallBright	vp42
