       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     402.344	          67	EPN_massUniv	           6	   neutralSmallDark	vp34
     402.344	          67	EPN_massUniv	           7	 neutralLargeBright	vp34
     312.500	          67	EPN_massUniv	           8	 neutralSmallBright	vp34
     328.125	          67	EPN_massUniv	           1	  negativeLargeDark	vp35
     289.063	          67	EPN_massUniv	           2	  negativeSmallDark	vp35
     382.813	          67	EPN_massUniv	           3	negativeLargeBright	vp35
     285.156	          67	EPN_massUniv	           4	negativeSmallBright	vp35
     296.875	          67	EPN_massUniv	           5	   neutralLargeDark	vp35
     367.188	          67	EPN_massUniv	           6	   neutralSmallDark	vp35
     320.313	          67	EPN_massUniv	           7	 neutralLargeBright	vp35
     328.125	          67	EPN_massUniv	           8	 neutralSmallBright	vp35
     363.281	          67	EPN_massUniv	           1	  negativeLargeDark	vp36
     359.375	          67	EPN_massUniv	           2	  negativeSmallDark	vp36
     398.438	          67	EPN_massUniv	           3	negativeLargeBright	vp36
     289.063	          67	EPN_massUniv	           4	negativeSmallBright	vp36
     371.094	          67	EPN_massUniv	           5	   neutralLargeDark	vp36
     363.281	          67	EPN_massUniv	           6	   neutralSmallDark	vp36
     328.125	          67	EPN_massUniv	           7	 neutralLargeBright	vp36
     289.063	          67	EPN_massUniv	           8	 neutralSmallBright	vp36
     359.375	          67	EPN_massUniv	           1	  negativeLargeDark	vp37
     375.000	          67	EPN_massUniv	           2	  negativeSmallDark	vp37
     375.000	          67	EPN_massUniv	           3	negativeLargeBright	vp37
     375.000	          67	EPN_massUniv	           4	negativeSmallBright	vp37
     339.844	          67	EPN_massUniv	           5	   neutralLargeDark	vp37
     367.188	          67	EPN_massUniv	           6	   neutralSmallDark	vp37
     316.406	          67	EPN_massUniv	           7	 neutralLargeBright	vp37
     343.750	          67	EPN_massUniv	           8	 neutralSmallBright	vp37
     285.156	          67	EPN_massUniv	           1	  negativeLargeDark	vp38
     320.313	          67	EPN_massUniv	           2	  negativeSmallDark	vp38
     394.531	          67	EPN_massUniv	           3	negativeLargeBright	vp38
     390.625	          67	EPN_massUniv	           4	negativeSmallBright	vp38
     296.875	          67	EPN_massUniv	           5	   neutralLargeDark	vp38
     351.563	          67	EPN_massUniv	           6	   neutralSmallDark	vp38
     394.531	          67	EPN_massUniv	           7	 neutralLargeBright	vp38
     324.219	          67	EPN_massUniv	           8	 neutralSmallBright	vp38
     343.750	          67	EPN_massUniv	           1	  negativeLargeDark	vp39
     304.688	          67	EPN_massUniv	           2	  negativeSmallDark	vp39
     398.438	          67	EPN_massUniv	           3	negativeLargeBright	vp39
     289.063	          67	EPN_massUniv	           4	negativeSmallBright	vp39
     402.344	          67	EPN_massUniv	           5	   neutralLargeDark	vp39
     289.063	          67	EPN_massUniv	           6	   neutralSmallDark	vp39
     402.344	          67	EPN_massUniv	           7	 neutralLargeBright	vp39
     300.781	          67	EPN_massUniv	           8	 neutralSmallBright	vp39
