       value	     chindex	     chlabel	        bini	           binlabel	ERPset
      -1.533	          66	 N1_massUniv	           3	negativeLargeBright	vp31
       0.404	          66	 N1_massUniv	           4	negativeSmallBright	vp31
      -4.040	          66	 N1_massUniv	           5	   neutralLargeDark	vp31
      -2.601	          66	 N1_massUniv	           6	   neutralSmallDark	vp31
      -2.844	          66	 N1_massUniv	           7	 neutralLargeBright	vp31
      -0.212	          66	 N1_massUniv	           8	 neutralSmallBright	vp31
      -0.953	          66	 N1_massUniv	           1	  negativeLargeDark	vp33
      -0.434	          66	 N1_massUniv	           2	  negativeSmallDark	vp33
      -0.210	          66	 N1_massUniv	           3	negativeLargeBright	vp33
      -0.348	          66	 N1_massUniv	           4	negativeSmallBright	vp33
      -0.139	          66	 N1_massUniv	           5	   neutralLargeDark	vp33
      -0.194	          66	 N1_massUniv	           6	   neutralSmallDark	vp33
      -0.007	          66	 N1_massUniv	           7	 neutralLargeBright	vp33
      -0.850	          66	 N1_massUniv	           8	 neutralSmallBright	vp33
      -1.019	          66	 N1_massUniv	           1	  negativeLargeDark	vp34
      -1.481	          66	 N1_massUniv	           2	  negativeSmallDark	vp34
      -1.381	          66	 N1_massUniv	           3	negativeLargeBright	vp34
      -0.148	          66	 N1_massUniv	           4	negativeSmallBright	vp34
      -0.596	          66	 N1_massUniv	           5	   neutralLargeDark	vp34
      -0.258	          66	 N1_massUniv	           6	   neutralSmallDark	vp34
      -1.962	          66	 N1_massUniv	           7	 neutralLargeBright	vp34
      -0.667	          66	 N1_massUniv	           8	 neutralSmallBright	vp34
      -0.098	          66	 N1_massUniv	           1	  negativeLargeDark	vp35
       0.299	          66	 N1_massUniv	           2	  negativeSmallDark	vp35
      -0.282	          66	 N1_massUniv	           3	negativeLargeBright	vp35
      -0.761	          66	 N1_massUniv	           4	negativeSmallBright	vp35
      -0.331	          66	 N1_massUniv	           5	   neutralLargeDark	vp35
      -0.443	          66	 N1_massUniv	           6	   neutralSmallDark	vp35
      -0.047	          66	 N1_massUniv	           7	 neutralLargeBright	vp35
      -0.330	          66	 N1_massUniv	           8	 neutralSmallBright	vp35
      -2.421	          66	 N1_massUniv	           1	  negativeLargeDark	vp36
      -1.555	          66	 N1_massUniv	           2	  negativeSmallDark	vp36
      -1.487	          66	 N1_massUniv	           3	negativeLargeBright	vp36
      -0.152	          66	 N1_massUniv	           4	negativeSmallBright	vp36
      -1.860	          66	 N1_massUniv	           5	   neutralLargeDark	vp36
      -2.058	          66	 N1_massUniv	           6	   neutralSmallDark	vp36
      -1.216	          66	 N1_massUniv	           7	 neutralLargeBright	vp36
      -1.428	          66	 N1_massUniv	           8	 neutralSmallBright	vp36
      -2.654	          66	 N1_massUniv	           1	  negativeLargeDark	vp37
      -3.088	          66	 N1_massUniv	           2	  negativeSmallDark	vp37
      -2.412	          66	 N1_massUniv	           3	negativeLargeBright	vp37
      -0.970	          66	 N1_massUniv	           4	negativeSmallBright	vp37
      -2.641	          66	 N1_massUniv	           5	   neutralLargeDark	vp37
      -2.400	          66	 N1_massUniv	           6	   neutralSmallDark	vp37
      -1.344	          66	 N1_massUniv	           7	 neutralLargeBright	vp37
      -1.392	          66	 N1_massUniv	           8	 neutralSmallBright	vp37
      -0.830	          66	 N1_massUniv	           1	  negativeLargeDark	vp38
      -0.311	          66	 N1_massUniv	           2	  negativeSmallDark	vp38
      -0.999	          66	 N1_massUniv	           3	negativeLargeBright	vp38
      -0.313	          66	 N1_massUniv	           4	negativeSmallBright	vp38
      -0.864	          66	 N1_massUniv	           5	   neutralLargeDark	vp38
      -0.715	          66	 N1_massUniv	           6	   neutralSmallDark	vp38
      -1.429	          66	 N1_massUniv	           7	 neutralLargeBright	vp38
      -0.607	          66	 N1_massUniv	           8	 neutralSmallBright	vp38
      -1.806	          66	 N1_massUniv	           1	  negativeLargeDark	vp39
      -2.335	          66	 N1_massUniv	           2	  negativeSmallDark	vp39
      -1.805	          66	 N1_massUniv	           3	negativeLargeBright	vp39
      -0.915	          66	 N1_massUniv	           4	negativeSmallBright	vp39
      -1.598	          66	 N1_massUniv	           5	   neutralLargeDark	vp39
      -3.146	          66	 N1_massUniv	           6	   neutralSmallDark	vp39
      -2.494	          66	 N1_massUniv	           7	 neutralLargeBright	vp39
      -1.499	          66	 N1_massUniv	           8	 neutralSmallBright	vp39
      -3.314	          66	 N1_massUniv	           1	  negativeLargeDark	vp40
      -2.475	          66	 N1_massUniv	           2	  negativeSmallDark	vp40
      -2.809	          66	 N1_massUniv	           3	negativeLargeBright	vp40
       0.222	          66	 N1_massUniv	           4	negativeSmallBright	vp40
      -3.356	          66	 N1_massUniv	           5	   neutralLargeDark	vp40
      -3.512	          66	 N1_massUniv	           6	   neutralSmallDark	vp40
      -2.122	          66	 N1_massUniv	           7	 neutralLargeBright	vp40
      -0.401	          66	 N1_massUniv	           8	 neutralSmallBright	vp40
      -0.083	          66	 N1_massUniv	           1	  negativeLargeDark	vp41
      -0.329	          66	 N1_massUniv	           2	  negativeSmallDark	vp41
      -0.399	          66	 N1_massUniv	           3	negativeLargeBright	vp41
       0.174	          66	 N1_massUniv	           4	negativeSmallBright	vp41
      -0.008	          66	 N1_massUniv	           5	   neutralLargeDark	vp41
      -0.437	          66	 N1_massUniv	           6	   neutralSmallDark	vp41
      -0.152	          66	 N1_massUniv	           7	 neutralLargeBright	vp41
      -0.463	          66	 N1_massUniv	           8	 neutralSmallBright	vp41
      -3.053	          66	 N1_massUniv	           1	  negativeLargeDark	vp42
      -2.325	          66	 N1_massUniv	           2	  negativeSmallDark	vp42
      -2.666	          66	 N1_massUniv	           3	negativeLargeBright	vp42
      -1.655	          66	 N1_massUniv	           4	negativeSmallBright	vp42
      -3.033	          66	 N1_massUniv	           5	   neutralLargeDark	vp42
      -2.941	          66	 N1_massUniv	           6	   neutralSmallDark	vp42
      -3.035	          66	 N1_massUniv	           7	 neutralLargeBright	vp42
      -1.084	          66	 N1_massUniv	           8	 neutralSmallBright	vp42
