       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     121.094	          69	          P1	           2	  negativeSmallDark	vp34
     144.531	          69	          P1	           3	negativeLargeBright	vp34
     140.625	          69	          P1	           4	negativeSmallBright	vp34
     109.375	          69	          P1	           5	   neutralLargeDark	vp34
     125.000	          69	          P1	           6	   neutralSmallDark	vp34
     144.531	          69	          P1	           7	 neutralLargeBright	vp34
      66.406	          69	          P1	           8	 neutralSmallBright	vp34
     105.469	          69	          P1	           1	  negativeLargeDark	vp35
     140.625	          69	          P1	           2	  negativeSmallDark	vp35
      97.656	          69	          P1	           3	negativeLargeBright	vp35
      93.750	          69	          P1	           4	negativeSmallBright	vp35
     121.094	          69	          P1	           5	   neutralLargeDark	vp35
     101.563	          69	          P1	           6	   neutralSmallDark	vp35
      97.656	          69	          P1	           7	 neutralLargeBright	vp35
      82.031	          69	          P1	           8	 neutralSmallBright	vp35
     105.469	          69	          P1	           1	  negativeLargeDark	vp36
     105.469	          69	          P1	           2	  negativeSmallDark	vp36
     140.625	          69	          P1	           3	negativeLargeBright	vp36
     113.281	          69	          P1	           4	negativeSmallBright	vp36
     109.375	          69	          P1	           5	   neutralLargeDark	vp36
     105.469	          69	          P1	           6	   neutralSmallDark	vp36
     140.625	          69	          P1	           7	 neutralLargeBright	vp36
      78.125	          69	          P1	           8	 neutralSmallBright	vp36
     117.188	          69	          P1	           1	  negativeLargeDark	vp37
     113.281	          69	          P1	           2	  negativeSmallDark	vp37
     125.000	          69	          P1	           3	negativeLargeBright	vp37
     128.906	          69	          P1	           4	negativeSmallBright	vp37
     101.563	          69	          P1	           5	   neutralLargeDark	vp37
     113.281	          69	          P1	           6	   neutralSmallDark	vp37
     136.719	          69	          P1	           7	 neutralLargeBright	vp37
     125.000	          69	          P1	           8	 neutralSmallBright	vp37
      70.313	          69	          P1	           1	  negativeLargeDark	vp38
     125.000	          69	          P1	           2	  negativeSmallDark	vp38
     136.719	          69	          P1	           3	negativeLargeBright	vp38
     144.531	          69	          P1	           4	negativeSmallBright	vp38
      97.656	          69	          P1	           5	   neutralLargeDark	vp38
     128.906	          69	          P1	           6	   neutralSmallDark	vp38
     121.094	          69	          P1	           7	 neutralLargeBright	vp38
     144.531	          69	          P1	           8	 neutralSmallBright	vp38
     136.719	          69	          P1	           1	  negativeLargeDark	vp39
     128.906	          69	          P1	           2	  negativeSmallDark	vp39
     148.438	          69	          P1	           3	negativeLargeBright	vp39
     148.438	          69	          P1	           4	negativeSmallBright	vp39
     128.906	          69	          P1	           5	   neutralLargeDark	vp39
     132.813	          69	          P1	           6	   neutralSmallDark	vp39
     105.469	          69	          P1	           7	 neutralLargeBright	vp39
      82.031	          69	          P1	           8	 neutralSmallBright	vp39
      85.938	          69	          P1	           1	  negativeLargeDark	vp40
     109.375	          69	          P1	           2	  negativeSmallDark	vp40
     136.719	          69	          P1	           3	negativeLargeBright	vp40
      93.750	          69	          P1	           4	negativeSmallBright	vp40
      85.938	          69	          P1	           5	   neutralLargeDark	vp40
     121.094	          69	          P1	           6	   neutralSmallDark	vp40
     132.813	          69	          P1	           7	 neutralLargeBright	vp40
     144.531	          69	          P1	           8	 neutralSmallBright	vp40
     109.375	          69	          P1	           1	  negativeLargeDark	vp41
     101.563	          69	          P1	           2	  negativeSmallDark	vp41
      89.844	          69	          P1	           3	negativeLargeBright	vp41
     109.375	          69	          P1	           4	negativeSmallBright	vp41
     121.094	          69	          P1	           5	   neutralLargeDark	vp41
      89.844	          69	          P1	           6	   neutralSmallDark	vp41
      89.844	          69	          P1	           7	 neutralLargeBright	vp41
      89.844	          69	          P1	           8	 neutralSmallBright	vp41
     113.281	          69	          P1	           1	  negativeLargeDark	vp42
     128.906	          69	          P1	           2	  negativeSmallDark	vp42
     136.719	          69	          P1	           3	negativeLargeBright	vp42
      78.125	          69	          P1	           4	negativeSmallBright	vp42
     113.281	          69	          P1	           5	   neutralLargeDark	vp42
     109.375	          69	          P1	           6	   neutralSmallDark	vp42
     136.719	          69	          P1	           7	 neutralLargeBright	vp42
     144.531	          69	          P1	           8	 neutralSmallBright	vp42
